Label,Section,Number of samples,Average Current (uA),Total Current (uA),Total time(ms),Energy consumption (joules)
tls_10_708B,compute,13447,40766.43550793256,100290266.68972011,134.47800000000245,0.02636932771547446
tls_10_708B,sleep,27754898,9.55117657369143,257349333.7009963,277548.9881064493,0.012750922281552125
tls_10_708B,modem,1453938,29069.37981710639,41672270568.871605,14539.384000093294,2.0329507126243183
tls_10_708B,system,790545,2955.002280115209,2207423273.896145,7905.4520000854845,0.11236462397770688
tls_15_1024B,total,31288170,2477.5578927893666,77526435881.91927,312881.70213935553,3.7286279724011604
tls_15_1024B,setup,1269302,26127.63331868174,33195693744.573204,12693.02200023064,1.5951817839796143
tls_15_1024B,compute,16672,39814.9755161686,150308164.38052428,166.72599999999974,0.031929701634040915
tls_15_1024B,sleep,27992583,4.795021068340445,134224367.53462172,279925.83610866294,0.0064562238550436345
tls_15_1024B,modem,1416180,29831.15149807391,42251599720.64531,14161.802000262698,2.0320463611962563
tls_15_1024B,system,593431,3024.157489476482,1794609884.1612248,5934.316000083111,0.08632173270930872
tls_15_1416B,total,31349956,2493.308202209276,78171590991.54305,313499.56213993096,3.7597414527247555
tls_15_1416B,setup,1330611,26104.90683729297,34766828217.33171,13306.114000244019,1.6707769071087226
tls_15_1416B,compute,17151,40500.86564399554,154668854.3111138,171.5099999999954,0.03341171967435315
tls_15_1416B,sleep,28037440,4.7232225457074675,132420091.34842813,280374.40610908077,0.006369742144795745
tls_15_1416B,modem,1386814,29824.70326302629,41355509564.70448,13868.140000256288,1.9894793011283731
tls_15_1416B,system,577939,3049.814367925165,1762164263.2245655,5779.392000079731,0.08478140997422874
tls_15_2048B,total,31209664,2394.8801466584823,74747574014.53802,312096.64013862435,3.595157767545748
tls_15_2048B,setup,1189604,25850.95780791732,30784651953.33914,11896.042000213243,1.4791908239761666
tls_15_2048B,compute,17865,38316.7631162686,165553557.44160843,178.65399999998888,0.032926580819290174
tls_15_2048B,sleep,28034653,4.671516551875596,130957129.41796777,280346.53610905475,0.00629938515657025
tls_15_2048B,modem,1396329,30020.967249923608,41919775455.4052,13963.298000258368,2.016312134559732
tls_15_2048B,system,571211,3058.7917141833764,1746635918.3474832,5712.110000078262,0.08404106429335571
tls_15_256B,total,31282496,2312.460817827284,72348110258.94873,312824.9621393027,3.4795322000479705
tls_15_256B,setup,1264568,25250.959501622146,31910168757.994026,12645.688000229606,1.5359087842625847
tls_15_256B,compute,15740,38604.42561193839,134757025.50165606,157.40400000000824,0.029227921753395184
tls_15_256B,sleep,28169434,4.633843801367338,130532585.6841689,281694.34011031,0.006278625620360034
tls_15_256B,modem,1283946,29970.641187486042,38483762984.17256,12839.464000233836,1.8509215189210384
tls_15_256B,system,548806,3077.4637366299958,1688888904.989687,5488.0660000733715,0.08123764891839216
tls_15_708B,total,31283557,2345.7786213040154,73386114339.23965,312835.5721393125,3.5297848160885628
tls_15_708B,setup,1265042,25424.76079786221,32180245135.169147,12650.42000022971,1.5470590710169787
tls_15_708B,compute,16323,35284.83236964971,140165387.69723827,163.23200000000293,0.027703742172914894
tls_15_708B,sleep,28128319,4.656714005821686,130979406.89612019,281283.1901099271,0.006300404334447957
tls_15_708B,modem,1315191,29816.2702331568,39222119638.66206,13151.918000240656,1.8861988890733685
tls_15_708B,system,558681,3066.4141541292856,1712604770.207929,5586.812000075527,0.08240241588269141
tls_20_1024B,total,31381841,2469.3570741695994,77497758764.71512,313818.4141402279,3.727411957826531
tls_20_1024B,setup,1251599,25992.344642189295,32539602673.308716,12515.992000226775,1.5647890922982246
tls_20_1024B,compute,38933,43483.65547673836,942683631.5315635,389.33799999993596,0.08143252778335795
tls_20_1024B,sleep,28013149,4.730917660919674,132520466.0109561,280131.49210885447,0.006374592102542263
tls_20_1024B,modem,1401478,29887.76090744029,41885033055.29589,14014.786000259492,2.014767456825993
tls_20_1024B,system,676680,2952.820731078367,1997918937.9195716,6766.806000101284,0.09610940384376868
tls_20_1416B,total,31521005,2592.019733393319,81712699064.13359,315210.05414152396,3.9299175731992593
tls_20_1416B,setup,1390395,26295.57529192087,36548060690.532585,13903.95600025707,1.758596230148114
tls_20_1416B,compute,39405,43680.93177102852,948917750.5025585,394.05799999993167,0.08279366714287811
tls_20_1416B,sleep,28035521,4.764423192761358,133549012.46260424,280355.21410906286,0.006424865553544545
tls_20_1416B,modem,1396283,30169.13146100143,42123830791.428345,13962.836000258356,2.026196313677551
tls_20_1416B,system,659399,2970.829682838515,1958340818.5155005,6593.990000097512,0.09422607807123046
tls_20_2048B,total,31399961,2458.4319323132354,77196035274.61963,313999.61414039665,3.7130635218379386
tls_20_2048B,setup,1268648,25977.20180772171,32958728136.150116,12686.482000230497,1.5851802481515798
tls_20_2048B,compute,40084,43948.7985904983,958745746.9947784,400.8479999999255,0.08473675036369778
tls_20_2048B,sleep,28076420,4.760952493822794,133663685.19997063,280764.2061094438,0.006429551277286609
tls_20_2048B,modem,1363151,30225.516800071164,41204084836.9035,13631.516000251126,1.9818143523637004
tls_20_2048B,system,651656,2978.8865857070004,1940812868.71981,6516.562000095821,0.09337219680093455
tls_20_256B,total,31405566,2376.6418500699137,74652744527.15884,314055.66214044887,3.5901735617921036
tls_20_256B,setup,1276236,25886.484617433955,33040189367.735985,12762.360000232151,1.5890923783334687
tls_20_256B,compute,38006,42854.976176337135,924410402.2217392,380.0639999999444,0.07834351793096367
tls_20_256B,sleep,28151127,4.59173494374942,129262549.6350979,281511.2741101395,0.006217526992620464
tls_20_256B,modem,1301253,29705.380886742285,38654291127.4687,13012.532000237614,1.8592680751599873
tls_20_256B,system,638943,2980.881823929959,1904591079.4509258,6389.432000093047,0.0916119416458494
tls_20_708B,total,31436339,2476.3045835141943,77846082658.34306,314363.39414073544,3.744390261376953
tls_20_708B,setup,1306458,26178.89078428373,34183333226.95561,13064.58800023875,1.6450989917435863
tls_20_708B,compute,38600,43216.77950774523,935074965.7209924,386.00399999993897,0.0802396973316753
tls_20_708B,sleep,28077029,4.653146645831072,130638276.74876969,280770.2901094494,0.006284098254961365
tls_20_708B,modem,1361483,29861.73716150228,40660933321.49866,13614.834000250761,1.9555660791263993
tls_20_708B,system,652767,2966.752213880115,1936102866.795836,6527.678000096064,0.09315047519133411
tls_25_1024B,total,34940795,2674.354910096492,93453413838.46324,349407.95417337323,4.494660622556291
tls_25_1024B,setup,1249625,26969.035343942855,33750215012.22193,12496.250000226344,1.621026796108909
tls_25_1024B,compute,753363,17870.72687487272,7944402470.086583,7533.634000113813,0.6475775899940991
tls_25_1024B,sleep,27948801,5.394048746679475,150732337.3709035,279488.0101082552,0.007251421082560961
tls_25_1024B,modem,1423583,30040.378837442542,42763391453.38265,14235.832000259004,2.0569954723625856
tls_25_1024B,system,3565422,2480.6938602923133,8844672564.704218,35654.2279982766,0.4254311497910657
tls_25_1416B,total,34981977,2675.537907388783,93601851904.07748,349819.77217375673,4.5019486543960205
tls_25_1416B,setup,1289604,27390.586316057004,35331490808.76798,12896.04800023507,1.699037819413839
tls_25_1416B,compute,753791,17973.006202630702,8024834215.150459,7537.916000113803,0.6516540430300316
tls_25_1416B,sleep,28029525,5.262620537878671,147508819.14428633,280295.250109007,0.00709517106688773
tls_25_1416B,modem,1366664,30205.25335041075,41280416215.53809,13666.64600025189,1.985589668511213
tls_25_1416B,system,3542391,2489.169893808259,8817601844.773739,35423.911998229676,0.4241272106338201
tls_25_2048B,total,34957564,2631.151382572346,91985909619.95993,349575.64817352936,4.424172824526002
tls_25_2048B,setup,1264766,26141.70689963508,33104131712.009834,12647.664000229648,1.5903376364961246
tls_25_2048B,compute,754819,17887.654856964316,7968693959.227135,7548.19600011388,0.6494439144936546
tls_25_2048B,sleep,28002546,5.280608471543732,147861580.93986735,280025.4681087557,0.0071125703724782855
tls_25_2048B,modem,1388671,30238.308321600227,41992207460.89168,13886.712000256695,2.0197703661681037
tls_25_2048B,system,3546760,2473.529767379438,8773014906.152004,35467.60799823858,0.421982185816277
tls_25_256B,total,34987569,2892.166818518443,101175657146.39482,349875.6921738088,4.867233552729173
tls_25_256B,setup,1300699,27358.49450418562,35604012573.964386,13006.990000237492,1.7116465059443493
tls_25_256B,compute,749705,17051.995967564573,7808046343.750006,7497.054000113865,0.6149091233228519
tls_25_256B,sleep,27282343,12.808815877186216,342780064.1510042,272823.43410204834,0.01680876209643891
tls_25_256B,modem,1631576,29850.885022942035,48116279299.25391,16315.759999927885,2.3426618026930646
tls_25_256B,system,4023245,2369.461969358952,9304538862.41478,40232.453999209305,0.4585337871853787
tls_25_708B,total,35467669,2827.7669034601568,100333413682.92851,354676.6901782801,4.824155858450825
tls_25_708B,setup,2028334,22516.80075566704,43925855732.599594,20283.345999542515,2.1968042511490835
tls_25_708B,compute,752997,17873.362041441193,7893980245.720723,7529.978000113835,0.6473587704381861
tls_25_708B,sleep,27831820,5.333947063370167,148447759.9015338,278318.2081071657,0.00714061137220334
tls_25_708B,modem,1320262,30009.030492802656,39618907979.17477,13202.624000241762,1.905712121261746
tls_25_708B,system,3534253,2474.701095026678,8746221965.052437,35342.53399821309,0.4206932184905625
tls_e2e_10_256B,total,31378159,2494.2232674777442,78272405397.89706,313781.5941401936,3.764504907981606
tls_e2e_10_256B,setup,1363050,26594.73261082675,36212099535.60982,13630.502000251105,1.7436228645909633
tls_e2e_10_256B,compute,15716,43789.89211416467,115791075.8067172,157.16200000000225,0.033102934787587406
tls_e2e_10_256B,sleep,28108799,5.202126277268268,146225341.00840646,281087.9941097453,0.007033447706241913
tls_e2e_10_256B,modem,1333314,30071.391408725554,40096188823.66323,13333.142000244614,1.9285508939458484
tls_e2e_10_256B,system,557279,3054.462424502321,1702100621.0125632,5572.7940000752205,0.08187529028779159
tls_e2e_10_708B,total,31299484,2385.250080863724,74660672869.0892,312994.8421394609,3.591006377836004
tls_e2e_10_708B,setup,1283092,26578.52630992782,34113192720.495842,12830.92400023365,1.6403401158915019
tls_e2e_10_708B,compute,16989,49722.17428861947,132999954.5563648,169.89799999999065,0.04063342722265241
tls_e2e_10_708B,sleep,28151681,5.158337344135389,145215691.43104643,281516.81611014466,0.00698488337366209
tls_e2e_10_708B,modem,1289347,29909.19504132316,38562027549.36102,12893.478000235016,1.8548973671788846
tls_e2e_10_708B,system,558372,3057.620840775363,1707236952.4981446,5583.7260000754595,0.082120730707518
tls_e2e_10_1024B,total,31219597,2343.472894435704,73173535102.46909,312195.97613871685,3.5191057056766275
tls_e2e_10_1024B,setup,1202324,25780.819673663067,30956913950.555645,12023.24000021602,1.4909508050493483
tls_e2e_10_1024B,compute,17873,55022.86350388625,144834503.2305983,178.73199999998263,0.04730320637532083
tls_e2e_10_1024B,sleep,28080943,5.224699981966112,146707963.59639153,280809.4341094859,0.0070569676680264535
tls_e2e_10_1024B,modem,1342699,29922.569990919503,40178591561.73826,13426.99000024666,1.9325139311193305
tls_e2e_10_1024B,system,575758,3033.9955527592456,1746487122.6023707,5757.580000079254,0.08402335087264991
tls_e2e_10_1416B,total,31314727,2404.923051132996,75311782411.41676,313147.27813960286,3.6223874675439105
tls_e2e_10_1416B,setup,1296364,26235.018399359076,33993403936.83739,12963.644000236545,1.6358879209596335
tls_e2e_10_1416B,compute,18959,60335.34859330481,160471504.7445141,189.59599999997275,0.05502322901661289
tls_e2e_10_1416B,sleep,28120677,5.145452149799688,144693501.36077413,281206.7721098559,0.0069597621123371756
tls_e2e_10_1416B,modem,1307312,30042.937287067354,39278126657.84361,13073.124000238935,1.8891517639739726
tls_e2e_10_1416B,system,571414,3036.5758913536233,1735086809.9102523,5714.1420000783055,0.08346035827697508
tls_e2e_10_2048B,total,31384449,2537.314803226213,79638690228.68973,313844.49014025216,3.830310122277895
tls_e2e_10_2048B,setup,1364178,27243.13149983231,37170998113.11309,13641.782000251347,1.7876117810487346
tls_e2e_10_2048B,compute,20869,41813.39835656191,172709428.2971975,208.69799999995539,0.041973852255138444
tls_e2e_10_2048B,sleep,28084466,5.171840412156231,145243456.1952892,280844.6621095187,0.006986446948304944
tls_e2e_10_2048B,modem,1341284,30122.656385855436,40403241348.654335,13412.844000246352,1.943386661596982
tls_e2e_10_2048B,system,573650,3045.0158541260435,1746497881.5925727,5736.504000078794,0.08401985646826246
tls_e2e_15_256B,total,31219988,2287.367095241384,71428907566.45401,312199.88413872046,3.4348967195831626
tls_e2e_15_256B,setup,1201376,25727.083992819455,30908628654.18642,12013.764000215811,1.4866705455716558
tls_e2e_15_256B,compute,16421,38906.91329213983,140783051.69993687,164.21200000000204,0.030731003638994215
tls_e2e_15_256B,sleep,28152406,5.098074610446952,143523050.19512218,281524.0681101514,0.006903459685576706
tls_e2e_15_256B,modem,1284803,29973.62717500538,38510998788.54631,12848.036000234022,1.8523417792199175
tls_e2e_15_256B,system,564980,3053.1583200641535,1724974021.1438854,5649.8040000769015,0.08297127869081498
tls_e2e_15_708B,total,25226837,6252.635833725311,63875506637.275345,252268.3741112061,7.587016346036912
tls_e2e_15_708B,setup,1210901,25468.22403209967,30944730793.702538,12109.018000217891,1.4833808313761112
tls_e2e_15_708B,compute,14177,28263.757988813995,123014120.47265987,141.77199999999218,0.019273715683407498
tls_e2e_15_708B,sleep,22508140,4.067322842612534,114434838.84490561,225081.40808799275,0.004403452799831332
tls_e2e_15_708B,modem,1039740,24090.373092397997,31310368865.70896,10397.402000189815,1.2047957811396077
tls_e2e_15_708B,system,453877,2437.6480985763246,1382958017.9869156,4538.774000061934,0.05321752163148063
tls_e2e_15_1024B,total,31224215,2407.332686122241,75170659865.20122,312242.15613875986,3.6155363000835616
tls_e2e_15_1024B,setup,1203435,25987.085379924378,31278681191.270435,12034.350000216262,1.5042682453575371
tls_e2e_15_1024B,compute,18586,39615.14311832071,164069389.7659409,185.86199999998232,0.03541578820253436
tls_e2e_15_1024B,sleep,28019977,5.18738464178297,145339019.7511565,280199.7701089181,0.0069913541634927185
tls_e2e_15_1024B,modem,1390083,30053.541716008847,41794096508.11632,13900.836000257003,2.0094705957275942
tls_e2e_15_1024B,system,592133,3021.6765896178813,1788473755.6291738,5921.338000082828,0.08606229207165288
tls_e2e_15_1416B,total,31260110,2366.8945840538595,74000582870.80502,312601.1041390941,3.558889468312737
tls_e2e_15_1416B,setup,1238261,26061.811756760508,32302614838.13149,12382.618000223863,1.5522517396067779
tls_e2e_15_1416B,compute,19653,36723.61585036356,173754175.1221729,196.5359999999726,0.034716235436524676
tls_e2e_15_1416B,sleep,28107045,5.10549179222423,143495327.10362092,281070.45210972894,0.0069023638830211075
tls_e2e_15_1416B,modem,1324508,29924.157546208036,39638038552.337585,13245.08400024269,1.9064337854162636
tls_e2e_15_1416B,system,570641,3054.1574574743872,1742679977.3705077,5706.414000078137,0.08383005986285721
tls_e2e_15_2048B,total,31343315,2540.8921184560877,79659257513.40623,313433.1581398691,3.830683236077694
tls_e2e_15_2048B,setup,1319552,26414.036142999783,34826985263.27165,13195.522000241606,1.676511046143028
tls_e2e_15_2048B,compute,21571,39052.756332154575,196135999.57486904,215.7139999999552,0.04052052840407101
tls_e2e_15_2048B,sleep,27982760,5.192959768302803,145290479.39198947,279827.60810857144,0.006989572187757111
tls_e2e_15_2048B,modem,1423028,29994.81257932676,42687477862.633255,14230.282000264193,2.053074625850168
tls_e2e_15_2048B,system,596403,3025.7334807544685,1803367907.7247875,5964.032000083761,0.08679919796716291
tls_e2e_20_256B,total,31447966,2454.3424708437988,77196829294.01437,314479.6601408437,3.7125541811419445
tls_e2e_20_256B,setup,1318058,26544.603888294845,34950055887.762924,13180.582000241284,1.682890708707386
tls_e2e_20_256B,compute,38667,43088.3366004891,934121995.9386199,386.6779999999384,0.0801409098542061
tls_e2e_20_256B,sleep,28128598,5.113346664643551,143831361.58672273,281285.98610992974,0.006918284370242532
tls_e2e_20_256B,modem,1306961,30011.45638494056,39225117537.8941,13069.61000023886,1.8866649266585904
tls_e2e_20_256B,system,655680,2964.6734517635423,1943702510.0189133,6556.804000096699,0.0935005450154927
tls_e2e_20_708B,total,31496835,2482.525656179815,78195214012.86343,314968.3521412988,3.7610208425129277
tls_e2e_20_708B,setup,1365645,26922.23082037982,36717612439.18223,13656.45400025167,1.7684552146246655
tls_e2e_20_708B,compute,39940,43466.22119934041,950495032.0099685,399.4079999999268,0.0835052386533261
tls_e2e_20_708B,sleep,28152685,5.168960579152928,145519491.39746934,281526.85811015405,0.006999517923727438
tls_e2e_20_708B,modem,1285060,29913.963301441545,38440216151.78625,12850.604000234078,1.849024107993572
tls_e2e_20_708B,system,653502,2970.742209507127,1941370897.6638904,6535.028000096225,0.0933807797321466
tls_e2e_20_1024B,total,31765173,2625.5520364971526,83867605999.40115,317651.73014379793,4.011593616954043
tls_e2e_20_1024B,setup,1633140,25398.599337950018,39985361881.94777,16331.40799982145,1.9951634132619924
tls_e2e_20_1024B,compute,40805,43473.033133963145,956137376.7372547,408.0539999999189,0.08532624975034926
tls_e2e_20_1024B,sleep,28021073,9.54062677865051,267551858.54698515,280210.7361089283,0.012858986912939683
tls_e2e_20_1024B,modem,1350107,30101.79822046532,40637829393.64143,13501.07200024828,1.954815481986064
tls_e2e_20_1024B,system,720046,2813.013662353732,2020725486.0713024,7200.460000110749,0.09742651323016226
tls_e2e_20_1416B,total,31546845,2593.1712295287875,81887450510.4008,315468.4521417646,3.934886463945595
tls_e2e_20_1416B,setup,1413911,27166.88831260497,38646048562.097305,14139.110000130051,1.8475961428453433
tls_e2e_20_1416B,compute,41847,43949.77573611089,974236594.529059,418.4699999999094,0.0884638973574973
tls_e2e_20_1416B,sleep,28067217,9.692057717071805,271516749.5217151,280672.172109358,0.013084599188883684
tls_e2e_20_1416B,modem,1318243,30333.450269275414,39993498380.2442,13182.436000241321,1.923368768506297
tls_e2e_20_1416B,system,705626,2851.83342162841,2002150222.6128278,7056.264000107602,0.09679302253030654
tls_e2e_20_2048B,total,31467883,2496.4608916463403,78571170057.97063,314678.83814102923,3.778656215797861
tls_e2e_20_2048B,setup,1333093,26107.12058162933,34809372222.920944,13330.934000244564,1.674035369782711
tls_e2e_20_2048B,compute,43774,44069.56195373381,992033081.795076,437.74199999989185,0.09279018228787105
tls_e2e_20_2048B,sleep,28087019,5.5537221423203995,155977156.9603022,280870.1981095425,0.007502998934506228
tls_e2e_20_2048B,modem,1341608,30284.236006098934,40631438343.656166,13416.084000246421,1.9542830584187414
tls_e2e_20_2048B,system,662388,2992.8376013312413,1982349251.7646985,6623.880000098165,0.0953543882001089
tls_e2e_25_256B,total,34983038,2561.718851962636,89627023345.58994,349830.3881737666,4.310563752799636
tls_e2e_25_256B,setup,1297868,26042.2528535865,33853307179.940746,12978.688000236874,1.6257524608739922
tls_e2e_25_256B,compute,752118,17903.699275171217,8036761014.371641,7521.1840001135815,0.6477002495153745
tls_e2e_25_256B,sleep,28098881,5.753219436931944,161663400.79120523,280988.8121096529,0.007775799320824326
tls_e2e_25_256B,modem,1291919,29951.818827580875,38696627030.82827,12919.190000235576,1.8612450761563837
tls_e2e_25_256B,system,3542251,2506.5147712463336,8878664718.742008,35422.51399822939,0.42706573248767393
tls_e2e_25_708B,total,35107932,2711.081601239941,95193397215.71658,351079.3221749297,4.578180563345601
tls_e2e_25_708B,setup,1421678,26501.18771407958,37751457663.21215,14216.7860002639,1.8122238466675216
tls_e2e_25_708B,compute,753159,17719.391602834276,8037511935.624849,7531.59600011353,0.6419199878068926
tls_e2e_25_708B,sleep,28041311,5.666848847351816,158894158.21087584,280413.11610911676,0.007643372557703393
tls_e2e_25_708B,modem,1337611,30163.84273758314,40349282594.14381,13376.11400024555,1.94071474587971
tls_e2e_25_708B,system,3554171,2503.0489314026718,8896250863.69052,35541.709998253675,0.42791029470280556
tls_e2e_25_1024B,total,34944891,2648.6972365355914,92561317485.4515,349448.91017341136,4.452060784522972
tls_e2e_25_1024B,setup,1256785,25934.207610410696,32609410400.676872,12567.850000227907,1.5677580816987948
tls_e2e_25_1024B,compute,754248,17639.34955242959,8054285805.519644,7542.486000113573,0.6399442713119902
tls_e2e_25_1024B,sleep,27916941,5.791572676650719,161663192.80439535,279169.4161079585,0.007776952119564332
tls_e2e_25_1024B,modem,1590400,27876.990275546857,43136281371.847145,15904.006000118232,2.1325414971222423
tls_e2e_25_1024B,system,3426515,2511.1939303831655,8599676713.758625,34265.15199833071,0.41388338468216906
tls_e2e_25_1416B,total,35035129,2689.442630055319,94228222644.90903,350351.29617425177,4.532221111959876
tls_e2e_25_1416B,setup,1343978,25628.128962838968,34483352485.584,13439.78000024694,1.656739156527645
tls_e2e_25_1416B,compute,755752,17483.436616650455,8045201478.361212,7557.528000113665,0.6355528121067174
tls_e2e_25_1416B,sleep,27954636,5.664617471005092,158330284.15575275,279546.3681083095,0.0076167467879707075
tls_e2e_25_1416B,modem,1412714,30147.362087414513,42590212615.45677,14127.140000261943,2.048559783316446
tls_e2e_25_1416B,system,3568048,2508.7029258086623,8951125780.506775,35680.479998281946,0.4305513951622068
tls_e2e_25_2048B,total,35058013,2800.7098427738347,98184017982.32703,350580.1381744649,4.72281030203459
tls_e2e_25_2048B,setup,1364589,25774.842308226453,35148596504.1123,13645.898000251438,1.691777380422099
tls_e2e_25_2048B,compute,757807,17297.192720883948,8045883005.906584,7578.070000113688,0.6304916121451576
tls_e2e_25_2048B,sleep,27844107,5.6126774949694305,156262704.21616998,278441.0781072802,0.007517067869012911
tls_e2e_25_2048B,modem,1511621,30362.81255842727,45902456355.72656,15116.210000273952,2.2076488305026025
tls_e2e_25_2048B,system,3579888,2494.7237256693065,8930819411.667126,35798.88199830607,0.42957302051606394
