Label,Section,Number of samples,Average Current (uA),Total Current (uA),Total time(ms),Energy consumption (joules)
no_tls_e2e_15_708B,modem,1330615,29756.040763195808,39593834180.11979,13306.150000244023,1.904463424098688
no_tls_e2e_15_708B,system,2633021,732.3768267351413,1928363564.7069886,26330.209998719103,0.09275428745789388
no_tls_e2e_15_1024B,total,31065560,2226.8940153920557,69179709648.80283,310655.6001372823,3.3275440355778962
no_tls_e2e_15_1024B,setup,1046207,25612.797016583787,26796287528.329075,10462.070000181942,1.2889014301350432
no_tls_e2e_15_1024B,compute,17201,35882.5989943611,141693267.30184072,172.00999999999493,0.029688117753025576
no_tls_e2e_15_1024B,sleep,26069249,3.552955569155168,92622883.4182428,260692.4900907505,0.004455160693968378
no_tls_e2e_15_1024B,modem,1342023,30000.83803202036,40261814658.24606,13420.230000246513,1.936593285097208
no_tls_e2e_15_1024B,system,2590880,728.4364041674123,1887291310.829265,25908.79999878656,0.09077871204663601
no_tls_e2e_15_1416B,total,31303127,2556.1654643630714,80015972163.97119,313031.2701394948,3.8487682628021247
no_tls_e2e_15_1416B,setup,1283082,26316.6722740077,33766448494.678345,12830.820000233647,1.624166172623604
no_tls_e2e_15_1416B,compute,17875,35807.323441958455,152612480.75145367,178.74999999998883,0.030786689103850934
no_tls_e2e_15_1416B,sleep,21301454,11.146832506640191,237443739.88590074,213014.54004634696,0.011421043890996775
no_tls_e2e_15_1416B,modem,1437726,30369.28765938082,43662714469.37095,14377.260000267403,2.1001765660158034
no_tls_e2e_15_1416B,system,7262990,302.4584881744493,2196752975.0261436,72629.90000064803,0.10566381809970027
no_tls_e2e_15_2048B,total,31300004,2494.828479232229,78088141379.28268,313000.0401394657,3.7560396020171023
no_tls_e2e_15_2048B,setup,1278914,25890.453910281652,33111663972.213947,12789.140000232737,1.5926710370924744
no_tls_e2e_15_2048B,compute,18919,35940.25361566534,161790594.08754998,189.1899999999793,0.032705770957240976
no_tls_e2e_15_2048B,sleep,25963357,3.3778055502477202,87699171.377663,259633.5700897643,0.0042183301447240125
no_tls_e2e_15_2048B,modem,1412672,30304.718162933106,42810626816.66704,14126.720000261934,2.059191149919865
no_tls_e2e_15_2048B,system,2626142,729.7247536649238,1916360824.0391104,26261.419998730114,0.09217695563182393
no_tls_e2e_20_256B,total,31222417,2173.8057116347945,67871468405.64331,312224.1701387431,3.2646176317621416
no_tls_e2e_20_256B,setup,1093058,25910.293265030206,28321453335.687386,10930.580000192169,1.362261905470513
no_tls_e2e_20_256B,compute,38184,43095.99766019432,931687048.5087788,381.8399999999427,0.07915228134098307
no_tls_e2e_20_256B,sleep,26162675,3.374868884543489,88295597.79392383,261626.7500916206,0.004247018255375023
no_tls_e2e_20_256B,modem,1221834,29810.068903956897,36422955729.19727,12218.340000220278,1.7519441706059737
no_tls_e2e_20_256B,system,2706666,778.4768027813192,2107076693.876902,27066.65999860122,0.10135038897024126
no_tls_e2e_20_708B,total,31464951,2544.8451774734467,80073428811.7883,314649.5101410019,3.8515319275729794
no_tls_e2e_20_708B,setup,1334807,26666.614808263028,35594784112.373146,13348.070000244938,1.7121091158365656
no_tls_e2e_20_708B,compute,38954,43362.90319214315,943243273.6978745,389.5399999999357,0.08124852533852497
no_tls_e2e_20_708B,sleep,25986535,3.3692016989496634,87553877.87181489,259865.35008998017,0.004211341527092502
no_tls_e2e_20_708B,modem,1373502,30077.865206224804,41312008016.48018,13735.020000253384,1.9871075856293547
no_tls_e2e_20_708B,system,2731153,782.0285170768651,2135839530.5000312,27311.529998562022,0.10273388141164247
no_tls_e2e_20_1024B,total,31304860,2405.861876319132,75315169217.50775,313048.60013951093,3.6226596409765697
no_tls_e2e_20_1024B,setup,1174244,25819.243531048312,30318091800.872295,11742.44000020989,1.4583002156480234
no_tls_e2e_20_1024B,compute,39470,43387.408224942505,947465976.8889853,394.699999999931,0.08237129822689651
no_tls_e2e_20_1024B,sleep,26017521,3.34644940040158,87066317.55038552,260175.21009026875,0.004187889875626547
no_tls_e2e_20_1024B,modem,1380495,30299.262523759215,41827980417.73698,13804.95000025491,2.0119258581302986
no_tls_e2e_20_1024B,system,2693130,792.5962369869106,2134564703.7165587,26931.299998622886,0.10267256224351637
no_tls_e2e_20_1416B,total,31422822,2466.8390390756185,77515044027.5242,314228.22014060954,3.7284736193923154
no_tls_e2e_20_1416B,setup,1291467,26500.13426934246,34224048904.424896,12914.670000235477,1.6461767523328525
no_tls_e2e_20_1416B,compute,40082,42453.25013244405,928790193.28693,400.8199999999254,0.0818474973639795
no_tls_e2e_20_1416B,sleep,26051534,3.307768668400096,86172447.92895983,260515.34009058552,0.004144894746824217
no_tls_e2e_20_1416B,modem,1328720,30240.92832166004,40181726279.55613,13287.200000243609,1.9327410340820848
no_tls_e2e_20_1416B,system,2711019,772.5162389401712,2094306201.575344,27110.18999859425,0.10073612829055055
no_tls_e2e_20_2048B,total,31309731,2352.2931809678907,73649666729.23898,313097.3101395563,3.5425489712554086
no_tls_e2e_20_2048B,setup,1177263,25861.188793155827,30445420702.19701,11772.630000210549,1.4644247358018667
no_tls_e2e_20_2048B,compute,41183,43114.30366094768,954479445.0731406,411.8299999999154,0.08540522328485212
no_tls_e2e_20_2048B,sleep,26072234,3.3038650650978107,86139143.08165535,260722.3400907783,0.0041432927836702335
no_tls_e2e_20_2048B,modem,1330245,30115.711412567936,40061274528.01144,13302.450000243942,1.9269473048326866
no_tls_e2e_20_2048B,system,2688806,781.890887656782,2102352910.0768814,26888.059998629808,0.10112317496954484
no_tls_e2e_25_256B,total,34877989,2436.38931420165,84976359700.44269,348779.8901727883,4.087362903616205
no_tls_e2e_25_256B,setup,1184373,25927.719966518387,30708091479.90528,11843.730000212101,1.4770592002098957
no_tls_e2e_25_256B,compute,753855,17563.617248970793,7880032332.415669,7538.550000114064,0.6368642347764565
no_tls_e2e_25_256B,sleep,26084223,3.303303140778506,86164095.76066694,260842.23009088996,0.0041444930075322205
no_tls_e2e_25_256B,modem,1259885,29643.81395012471,37347796538.55287,12598.850000228584,1.7964290135369858
no_tls_e2e_25_256B,system,5595653,1600.2198944201336,8954275252.871704,55956.53000241272,0.43070063968169975
no_tls_e2e_25_708B,total,34855096,2501.371711891368,87185551149.65796,348550.9601725751,4.193625012374902
no_tls_e2e_25_708B,setup,1161753,25998.0192687768,30203276879.559254,11617.530000207164,1.452777617932706
no_tls_e2e_25_708B,compute,754397,17154.62008358926,7719884302.591627,7543.970000114011,0.6224810479077026
no_tls_e2e_25_708B,sleep,26009385,3.300202787934538,85836244.88946275,260093.85009019298,0.00412872338061488
no_tls_e2e_25_708B,modem,1340043,30011.71930577454,40216994373.66803,13400.43000024608,1.9344374294089555
no_tls_e2e_25_708B,system,5589518,1602.9216379586323,8959559347.959259,55895.18000240022,0.43095480465534614
no_tls_e2e_25_1024B,total,34957202,2587.2015512938756,90441327243.29337,349572.020173526,4.350227842561845
no_tls_e2e_25_1024B,setup,1261801,26407.0294362332,33320416149.668488,12618.010000229002,1.6027120168281415
no_tls_e2e_25_1024B,compute,754724,17065.286352597945,7734991984.618876,7547.240000113967,0.619507854631623
no_tls_e2e_25_1024B,sleep,25978419,3.2914861192499534,85507605.53855926,259784.1900899046,0.004112915827828073
no_tls_e2e_25_1024B,modem,1348959,29907.14174198147,40343508017.12158,13489.590000248027,1.9405227356592274
no_tls_e2e_25_1024B,system,5613299,1595.657649040578,8956903485.701828,56132.99000244867,0.4308270576810517
no_tls_e2e_25_1416B,total,34954537,2935.299699086919,102602041937.82259,349545.3701735012,4.935158219658893
no_tls_e2e_25_1416B,setup,1267385,26510.053947318123,33598444722.02178,12673.85000023022,1.6160851911586038
no_tls_e2e_25_1416B,compute,753675,17515.53754202668,8127811613.947357,7536.750000113592,0.6349691946206427
no_tls_e2e_25_1416B,sleep,25821999,3.4966080865696867,90289410.51479436,258219.9900884478,0.004342920647249184
no_tls_e2e_25_1416B,modem,1611602,32150.207719747712,51813339061.56085,16116.020000305356,2.492221608908298
no_tls_e2e_25_1416B,system,5499876,1631.3380755534154,8972157129.622416,54998.7600022176,0.43156075795223897
no_tls_e2e_25_2048B,total,34765613,2459.2379006351844,85496913128.41527,347656.1301717417,4.112401523508296
no_tls_e2e_25_2048B,setup,1076593,26026.859444220674,28020334689.631866,10765.930000188575,1.3477780985949004
no_tls_e2e_25_2048B,compute,754366,16718.598379709074,7687735637.550733,7543.660000113515,0.6066344191224247
no_tls_e2e_25_2048B,sleep,25974013,3.5407670920328953,91967930.47843462,259740.13008986355,0.004423657457543179
no_tls_e2e_25_2048B,modem,1345399,30281.580432109142,40740808031.779205,13453.99000024725,1.959632866364593
no_tls_e2e_25_2048B,system,5615242,1594.956520046205,8956066839.537292,56152.42000245263,0.4307868150005597
tls_10_1024B,total,31494418,2608.702276088877,82159559920.6945,314944.18014127633,3.9518748339581204
tls_10_1024B,setup,1479085,26548.98635483621,39268207482.642914,14790.85000027643,1.8888007799504245
tls_10_1024B,compute,15941,44261.27741231997,122364188.78618428,159.4100000000002,0.033937870017353065
tls_10_1024B,sleep,26341977,3.188105912672709,83981012.62518851,263419.7700932905,0.004039486708702157
tls_10_1024B,modem,1358725,30142.178050948838,40954930872.27546,13587.250000250158,1.969932174992718
tls_10_1024B,system,2298690,752.635789810899,1730076363.6804156,22986.89999925427,0.0832166730903283
tls_10_1416B,total,31203612,2343.5187717275967,73126250467.7045,312036.120138568,3.5173726490585695
tls_10_1416B,setup,1187790,26072.41020033418,30968548111.854935,11877.900000212847,1.4895871642069152
tls_10_1416B,compute,16425,44290.19794098857,129472451.57109573,164.2499999999958,0.03499113870679256
tls_10_1416B,sleep,26309949,3.1388487112908017,82582949.51277672,263099.4900929922,0.003972239872968543
tls_10_1416B,modem,1337755,30065.107209314087,40219747494.79597,13377.550000245581,1.9345698545352
tls_10_1416B,system,2351693,733.8965840226289,1725899459.3699281,23516.929999169428,0.08301576399276159
tls_10_2048B,total,31312018,2414.2499259838064,75595037138.90361,313120.1801395776,3.6361212880021143
tls_10_2048B,setup,1295480,26295.88152697212,34065788600.561844,12954.800000236353,1.6385644317169192
tls_10_2048B,compute,17139,44927.22144048823,140333486.02476257,171.3899999999893,0.03703736788171388
tls_10_2048B,sleep,26356147,3.1074443950513673,81900261.27029991,263561.47009342245,0.003939402568497793
tls_10_2048B,modem,1320686,29947.685348923074,39551488772.72782,13206.860000241855,1.9024266100030465
tls_10_2048B,system,2322566,755.8562459264374,1755526017.676382,23225.65999921605,0.08444080144738379
tls_10_256B,total,31263907,2348.865448669105,73434710942.70416,312639.07013912953,3.532209597915962
tls_10_256B,setup,1249497,26568.980861085965,33197861878.98433,12494.970000226316,1.5968171564080684
tls_10_256B,compute,15031,69884.8324402537,119955504.096969,150.31000000000847,0.05052611187929755
tls_10_256B,sleep,26439767,3.2666375451131766,86369135.56624438,264397.6700942012,0.004154355422216494
tls_10_256B,modem,1267174,30218.39745507678,38291967576.73946,12671.740000230175,1.8418436404746243
tls_10_256B,system,2292438,758.3877281334551,1738556846.7068014,22924.379999264278,0.08362458432391336
tls_10_708B,total,31191346,2284.4449339041844,71254912351.35254,311913.46013845375,3.427361285621412
