Label,Section,Number of samples,Average Current (uA),Total Current (uA),Total time(ms),Energy consumption (joules)
no_tls_e2e_25_1416B,total,35128963,2889.6726262669517,101467122515.41136,351289.6341751257,4.8725377908825225
no_tls_e2e_25_1416B,setup,1468014,24342.34635211802,34417285182.38247,14680.142000100448,1.7152756851106543
no_tls_e2e_25_1416B,compute,733721,10419.626028077579,7644942647.159334,7337.212000113735,0.3669648246235594
no_tls_e2e_25_1416B,send,20419,6619.8601044309235,135176229.98356968,204.19799999995925,0.006488458529300715
no_tls_e2e_25_1416B,sleep,25743191,3.527717611246247,90810910.04829092,257431.91608771385,0.004359106099581572
no_tls_e2e_25_1416B,modem,1656012,30480.808814114524,50179464490.4149,16560.122000053467,2.4228763805858
no_tls_e2e_25_1416B,system,5507604,1634.0137880747272,8999443055.172028,55076.04400223334,0.43197607340284644
no_tls_e2e_25_2048B,total,34820228,2536.9269697504833,88351117322.31747,348202.2841722503,4.240146075097457
no_tls_e2e_25_2048B,setup,1128846,25708.383722389608,29072113896.481163,11288.460000199979,1.3929986943359391
no_tls_e2e_25_2048B,compute,733959,10579.829566653101,7765166645.426137,7339.592000113787,0.3727278357598773
no_tls_e2e_25_2048B,send,21429,6407.385510805402,137303848.41308275,214.28999999995008,0.006590585477328815
no_tls_e2e_25_2048B,sleep,26001632,3.4920384619922045,90798746.58220562,260016.3220901208,0.004358337587925384
no_tls_e2e_25_2048B,modem,1376140,30772.139708459094,42362515084.190056,13761.404000253959,2.032645663105741
no_tls_e2e_25_2048B,system,5558221,1605.4562508310232,8923219101.36353,55582.216002336456,0.4283271173567577
tls_10_1024B,total,31390580,2498.2535768274065,78431682383.49178,313905.8021403093,3.7642382063227378
tls_10_1024B,setup,1375244,26462.684653587105,36359951033.911575,13752.446000253763,1.746847880256963
tls_10_1024B,compute,22,41715.085241445915,937479.0153503418,0.22400000000000006,0.00004485205965160266
tls_10_1024B,send,15921,7790.785116236781,124044336.0537277,159.21600000000018,0.005954004686720432
tls_10_1024B,sleep,26300406,3.20811026894608,84373647.71811858,263004.0640929033,0.00404998098619678
tls_10_1024B,modem,1337452,29983.711179570666,40105590401.24329,13374.526000245514,1.924886038824096
tls_10_1024B,system,2361532,744.2968176036577,1756785484.8918464,23615.325999153676,0.0843686975416464
tls_10_1416B,total,31275389,2398.6183427932183,75022387414.42204,312753.89213923644,3.6008506678326917
tls_10_1416B,setup,1259565,25927.304780459053,32690199224.91349,12595.652000228514,1.567542279928912
tls_10_1416B,compute,22,38616.28025492189,861215.062713623,0.22400000000000006,0.000041520224530092024
tls_10_1416B,send,16404,8066.22536508295,132327264.86905053,164.04799999999577,0.00635159106571725
tls_10_1416B,sleep,26233124,3.145046913903671,82500426.20671293,262331.24209227675,0.003960211504141593
tls_10_1416B,modem,1342029,30057.809132618266,40345095312.31035,13420.298000246514,1.9362468278124878
tls_10_1416B,system,2424242,731.0582123759584,1771403970.4425492,24242.427999053296,0.08506860516787576
tls_10_2048B,total,31282390,2419.47822321777,75692144391.78558,312823.9041393016,3.632978994081617
tls_10_2048B,setup,1265854,26547.619526603095,33629968988.1433,12658.542000229887,1.6130599525614162
tls_10_2048B,compute,22,36554.43127899773,818748.3329772949,0.22400000000000006,0.000039303324511178366
tls_10_2048B,send,17114,8107.982139718639,138767487.6706112,171.1479999999893,0.0066607916507926985
tls_10_2048B,sleep,26293177,3.0950644247509858,81378019.66285937,262931.772092836,0.0039061957149180986
tls_10_2048B,modem,1336124,30003.54561856354,40085755679.422745,13361.244000245224,1.9242465306341565
tls_10_2048B,system,2370097,741.170227150192,1755455467.9140174,23700.973999139966,0.08431899015659212
tls_10_256B,total,31280244,2660.6166903869416,83257446595.65694,312802.4421392817,3.994787512077929
tls_10_256B,setup,1267990,25727.04778914309,32644841846.54145,12679.900000230355,1.5658386876839125
tls_10_256B,compute,22,34279.17073215891,771813.5551452637,0.22600000000000006,0.000037186044410246
tls_10_256B,send,12851,7044.470020214013,94958078.02236757,128.51800000000682,0.00434563775067798
tls_10_256B,sleep,20872360,5.370825999406805,72016537.04860508,208723.6060696409,0.005380887216810103
tls_10_256B,modem,2211024,25870.702239357786,48089806136.1335,22110.24199980534,2.745635938642112
tls_10_256B,system,6915995,643.9314697865013,2355052183.6734486,69159.95001634902,0.2137644876690652
tls_10_708B,total,31373338,2522.3456106982317,79147607668.24124,313733.38814014866,3.798451365622985
tls_10_708B,setup,1360508,25644.800466398836,34910274224.33745,13605.086000250547,1.6747186358621828
tls_10_708B,compute,22,33506.09335616643,755930.4473876953,0.22600000000000006,0.00003634741007276936
tls_10_708B,send,13425,7260.342151766131,99534336.24233241,134.25200000000243,0.004678634181882836
tls_10_708B,sleep,21451843,5.3933071247863404,73549044.00594945,214518.43407512148,0.005553426234697735
tls_10_708B,modem,1453938,29069.37981710639,41672270568.871605,14539.384000093294,2.0287242038662634
tls_10_708B,system,7093600,642.9863340147346,2391223563.5927,70936.00601780423,0.2189322358033684
tls_15_1024B,total,31288170,2477.5578927893666,77526435881.91927,312881.70213935553,3.7208761470947134
tls_15_1024B,setup,1269302,26127.63331868174,33195693744.573204,12693.02200023064,1.5918653977343344
tls_15_1024B,compute,717,31825.17275054058,22827651.440167427,7.171999999999892,0.0010956006670409934
tls_15_1024B,send,15955,7989.802765628022,127480512.94035685,159.55399999999986,0.006119063954241658
tls_15_1024B,sleep,26025415,3.070294770273083,79905553.49362217,260254.1580903423,0.0038354735065276903
tls_15_1024B,modem,1416180,29831.15149807391,42251599720.64531,14161.802000262698,2.0278217325867005
tls_15_1024B,system,2560599,722.0635766381622,1848928698.2033088,25605.993998835027,0.08874794692883586
tls_15_1416B,total,31349956,2493.308202209276,78171590991.54305,313499.56213993096,3.7519249424280305
tls_15_1416B,setup,1330611,26104.90683729297,34766828217.33171,13306.114000244019,1.6673033584452948
tls_15_1416B,compute,717,32508.947647276673,23330100.92548132,7.175999999999893,0.0011197641999208987
tls_15_1416B,send,16433,7991.917996718867,131338753.38563249,164.3339999999955,0.0063040504899492585
tls_15_1416B,sleep,26135030,3.0545127579723195,79828530.53801365,261350.30209136318,0.003831829593782345
tls_15_1416B,modem,1386814,29824.70326302629,41355509564.70448,13868.140000256288,1.985343169525196
tls_15_1416B,system,2480349,732.177698969311,1814755824.0359962,24803.495998963488,0.08717071980919487
tls_15_2048B,total,31209664,2394.8801466584823,74747574014.53802,312096.64013862435,3.5876834270726796
tls_15_2048B,setup,1189604,25850.95780791732,30784651953.33914,11896.042000213243,1.4761155831778794
tls_15_2048B,compute,718,29914.719148175296,21478768.348389864,7.179999999999891,0.0010309808807226978
tls_15_2048B,send,17147,8402.043968093305,144074789.09321856,171.47399999998902,0.006915514019446747
tls_15_2048B,sleep,26177310,3.043483330575927,79669270.02014473,261773.10609175693,0.0038241700069600597
tls_15_2048B,modem,1396329,30020.967249923608,41919775455.4052,13963.298000258368,2.012120217440065
tls_15_2048B,system,2428554,740.9427566638417,1797923777.7463367,24285.539999046396,0.08637213577902446
tls_15_256B,total,31282496,2312.460817827284,72348110258.94873,312824.9621393027,3.4722982453701166
tls_15_256B,setup,1264568,25250.959501622146,31910168757.994026,12645.688000229606,1.5327156267069453
tls_15_256B,compute,717,31120.679870592186,22330685.18216312,7.175999999999891,0.0010719455940065574
tls_15_256B,send,15022,7483.745741346216,112426340.31949294,150.22800000000834,0.005396487145108904
tls_15_256B,sleep,26383164,3.0717011904645775,81040947.81048702,263831.6420936741,0.0038899774516865417
tls_15_256B,modem,1283946,29970.641187486042,38483762984.17256,12839.464000233836,1.847073449235132
tls_15_256B,system,2335076,744.4951053557282,1738380542.864305,23350.763999196028,0.0834457416178473
tls_15_708B,total,31283557,2345.7786213040154,73386114339.23965,312835.5721393125,3.5224463861174846
tls_15_708B,setup,1265042,25424.76079786221,32180245135.169147,12650.42000022971,1.5438427319919956
tls_15_708B,compute,717,27571.248395296454,19790553.871530294,7.177999999999891,0.0009499508207108877
tls_15_708B,send,15605,7713.583974353265,120374833.82570794,156.05400000000304,0.00577793104096199
tls_15_708B,sleep,26305015,3.0629710733287716,80570266.20512545,263050.1520929462,0.003867432032138055
tls_15_708B,modem,1315191,29816.2702331568,39222119638.66206,13151.918000240656,1.8822774776615738
tls_15_708B,system,2381985,740.4966637944138,1763013910.899854,23819.849999120936,0.08466489339087563
tls_20_1024B,total,31381841,2469.3570741695994,77497758764.71512,313818.4141402279,3.7196626606169123
tls_20_1024B,setup,1251599,25992.344642189295,32539602673.308716,12515.992000226775,1.561535892522137
tls_20_1024B,compute,22967,35483.07968400022,814939788.6724353,229.6699999999361,0.0391171147729059
tls_20_1024B,send,15966,8000.575792738129,127743842.85912824,159.66799999999975,0.006131692491239567
tls_20_1024B,sleep,26113999,3.0674704506175225,80101859.16252026,261139.9940911673,0.0038449882336756324
tls_20_1024B,modem,1401478,29887.76090744029,41885033055.29589,14014.786000259492,2.010578751094546
tls_20_1024B,system,2575830,796.422549715264,2050337544.7691052,25758.303998810647,0.09846957190595354
tls_20_1416B,total,31521005,2592.019733393319,81712699064.13359,315210.05414152396,3.9217472663942714
tls_20_1416B,setup,1390395,26295.57529192087,36548060690.532585,13903.95600025707,1.7549401049295108
tls_20_1416B,compute,22950,35433.66858958274,813202352.5602566,229.49999999993625,0.0390337293182735
tls_20_1416B,send,16455,8247.263181445775,135715397.94230193,164.5579999999953,0.006514335046139111
tls_20_1416B,sleep,26179531,3.131466438185999,81971923.87969306,261795.31809177762,0.003935055610937422
tls_20_1416B,modem,1396283,30169.13146100143,42123830791.428345,13962.836000258356,2.0219838473289493
tls_20_1416B,system,2515388,801.0009204074227,2009917907.0992103,25153.885998907397,0.0967117720173514
tls_20_2048B,total,31399961,2458.4319323132354,77196035274.61963,313999.61414039665,3.705344055056571
tls_20_2048B,setup,1268648,25977.20180772171,32958728136.150116,12686.482000230497,1.5818846551200796
tls_20_2048B,compute,22935,35438.783901270916,812803543.2926029,229.35399999993638,0.039014528845871206
tls_20_2048B,send,17149,8510.014689227392,145942203.70217568,171.493999999989,0.007005199003748489
tls_20_2048B,sleep,26259466,3.1637033074677077,83076226.67169923,262594.6660925221,0.003987703745473394
tls_20_2048B,modem,1363151,30225.516800071164,41204084836.9035,13631.516000251126,1.9776941562049402
tls_20_2048B,system,2468610,807.3380505090827,1991400327.2488823,24686.10199898228,0.09566414142012827
tls_20_256B,total,31405566,2376.6418500699137,74652744527.15884,314055.66214044887,3.5827095834931595
tls_20_256B,setup,1276236,25886.484617433955,33040189367.735985,12762.360000232151,1.5857886519751871
tls_20_256B,compute,22962,35324.47095286288,811118468.1837537,229.61999999993614,0.038933784096931774
tls_20_256B,send,15044,7530.505223474259,113291934.03798552,150.44400000000815,0.00543801277363403
tls_20_256B,sleep,26362908,3.028527660066945,79840804.7621342,263629.0840934854,0.003832358271241129
tls_20_256B,modem,1301253,29705.380886742285,38654291127.4687,13012.532000237614,1.8554026529663077
tls_20_256B,system,2427162,805.1275933739707,1954012824.3248131,24271.62199904862,0.09380041251540834
tls_20_708B,total,31436339,2476.3045835141943,77846082658.34306,314363.39414073544,3.7366056662389555
tls_20_708B,setup,1306458,26178.89078428373,34183333226.95561,13064.58800023875,1.641678827519587
tls_20_708B,compute,22969,35368.62679248714,812402037.406821,229.69599999993608,0.038995354078679365
tls_20_708B,send,15630,7848.152715258087,122672928.31417148,156.3080000000028,0.0058882994621595975
tls_20_708B,sleep,26222622,3.027275917233195,79381119.99260378,262226.22609217896,0.0038103894677558405
tls_20_708B,modem,1361483,29861.73716150228,40660933321.49866,13614.834000250761,1.9515004531822697
tls_20_708B,system,2507174,793.3075333752593,1987360023.5529099,25071.741998920545,0.09547008865240583
tls_25_1024B,total,34940795,2674.354910096492,93453413838.46324,349407.95417337323,4.485316213777588
tls_25_1024B,setup,1249625,26969.035343942855,33750215012.22193,12496.250000226344,1.6176566780296808
tls_25_1024B,compute,734212,10631.478421305355,7805766523.424273,7342.128000113841,0.37467684191842626
tls_25_1024B,send,19150,7239.248453567363,138635946.66231138,191.5059999999708,0.006654525668873567
tls_25_1024B,sleep,25832248,3.4315173557344045,88639714.83793955,258322.48808854324,0.004254902886011185
tls_25_1024B,modem,1423583,30040.378837442542,42763391453.38265,14235.832000259004,2.052718974499046
tls_25_1024B,system,5681975,1568.7177428528512,8906765187.243141,56819.75000258859,0.4278439198729154
tls_25_1416B,total,34981977,2675.537907388783,93601851904.07748,349819.77217375673,4.4925890937839705
tls_25_1416B,setup,1289604,27390.586316057004,35331490808.76798,12896.04800023507,1.6955055162549744
tls_25_1416B,compute,734197,10736.954936407425,7883052474.928522,7341.978000113838,0.3783863372703215
tls_25_1416B,send,19593,7236.051266223277,141781740.22193775,195.93799999996676,0.006805523582404875
tls_25_1416B,sleep,26021020,3.397877952805924,88416196.40298085,260210.20209030138,0.004243980042133483
tls_25_1416B,modem,1366664,30205.25335041075,41280416215.53809,13666.64600025189,1.9814616234623332
tls_25_1416B,system,5550896,1599.1687686918744,8876694467.521103,55508.96000232154,0.4260873370477394
tls_25_2048B,total,34957564,2631.151382572346,91985909619.95993,349575.64817352936,4.414974960025948
tls_25_2048B,setup,1264766,26141.70689963508,33104131712.009834,12647.664000229648,1.587031321243534
tls_25_2048B,compute,734563,10648.593559803243,7822059535.074849,7345.636000113918,0.3754593225766652
tls_25_2048B,send,20256,7239.0612971610735,146634424.15228668,202.55999999996075,0.007038452430492782
tls_25_2048B,sleep,25940112,3.3664109751323985,87322051.82026175,259401.1240895478,0.004191603797264328
tls_25_2048B,modem,1388671,30238.308321600227,41992207460.89168,13886.712000256695,2.015571259377733
tls_25_2048B,system,5609195,1575.2143947276668,8833554435.277874,56091.95200244031,0.4241128810685632
tls_25_256B,total,34987569,2892.166818518443,101175657146.39482,349875.6921738088,4.857114564054061
tls_25_256B,setup,1300699,27358.49450418562,35604012573.964386,13006.990000237492,1.7080879892999745
tls_25_256B,compute,734400,10484.232390978814,7699581218.284572,7344.006000113883,0.3695820748124962
tls_25_256B,send,15304,6567.76357658576,108465125.46543515,153.04799999998323,0.004824878783372098
tls_25_256B,sleep,21321729,7.026846404389252,146388993.0693356,213217.2940564028,0.00719157684525043
tls_25_256B,modem,1631576,29850.885022942035,48116279299.25391,16315.759999927885,2.337791403934867
tls_25_256B,system,9983859,1143.841623361514,9500929933.58094,99838.59400500654,0.5481577893159254
tls_25_708B,total,35467669,2827.7669034601568,100333413682.92851,354676.6901782801,4.814126428391676
tls_25_708B,setup,2028334,22516.80075566704,43925855732.599594,20283.345999542515,2.192237090543784
tls_25_708B,compute,734297,10564.237909279385,7757326153.278384,7342.97000011386,0.3723498338011396
tls_25_708B,send,18700,7309.124132161807,136654092.44233897,187.00799999997488,0.006560950491394232
tls_25_708B,sleep,25822716,3.4565915959232427,89258175.56448303,258227.16808845446,0.004284412123457329
tls_25_708B,modem,1320262,30009.030492802656,39618907979.17477,13202.624000241762,1.9017501417996634
tls_25_708B,system,5543357,1588.466453829089,8805411549.395733,55433.57400230619,0.4226609890488753
tls_e2e_10_256B,total,31378159,2494.2232674777442,78272405397.89706,313781.5941401936,3.7566784944514997
tls_e2e_10_256B,setup,1363050,26594.73261082675,36212099535.60982,13630.502000251105,1.7399978690304831
tls_e2e_10_256B,compute,22,36463.42617381703,809517.6742553711,0.22200000000000006,0.00003885542693081943
tls_e2e_10_256B,send,15694,7326.465940347645,114981558.13246183,156.94000000000224,0.005519114710455244
tls_e2e_10_256B,sleep,26100513,3.3482055454746367,87389704.36142153,261005.13609104167,0.004194714451475462
tls_e2e_10_256B,modem,1333314,30071.391408725554,40096188823.66323,13333.142000244614,1.9245414326278736
tls_e2e_10_256B,system,2565565,686.3689805568425,1760936257.6607766,25655.65199882708,0.08452436979818911
tls_e2e_10_708B,total,31299484,2385.250080863724,74660672869.0892,312994.8421394609,3.583540668110773
tls_e2e_10_708B,setup,1283092,26578.52630992782,34113192720.495842,12830.92400023365,1.6369298453802932
tls_e2e_10_708B,compute,22,41939.533075325104,949800.089263916,0.22600000000000006,0.00004549600548011269
tls_e2e_10_708B,send,16967,7782.641213294369,132050154.46710089,169.67199999999065,0.006338382239721644
tls_e2e_10_708B,sleep,26152825,3.3148744381821538,86693071.18313311,261528.2500915289,0.004161279893236409
tls_e2e_10_708B,modem,1289347,29909.19504132316,38562027549.36102,12893.478000235016,1.851041031696184
tls_e2e_10_708B,system,2557229,690.5037326758696,1765759572.7473335,25572.291998840425,0.08475726277572762
tls_e2e_10_1024B,total,31219597,2343.472894435704,73173535102.46909,312195.97613871685,3.511789477598298
tls_e2e_10_1024B,setup,1202324,25780.819673663067,30956913950.555645,12023.24000021602,1.4878511152259608
tls_e2e_10_1024B,compute,22,46969.315742221275,1072915.333557129,0.22800000000000006,0.000051403219148286976
tls_e2e_10_1024B,send,17850,8053.547761664968,143761587.89704117,178.50399999998263,0.006900434350310897
tls_e2e_10_1024B,sleep,25994958,3.3044524189196403,85898488.4053529,259949.58209005866,0.004123156921606291
tls_e2e_10_1024B,modem,1342699,29922.569990919503,40178591561.73826,13426.99000024666,1.9284962306388334
tls_e2e_10_1024B,system,2661743,679.6169927328174,1807296597.7945995,26617.431998673128,0.08683036362820076
tls_e2e_10_1416B,total,31314727,2404.923051132996,75311782411.41676,313147.27813960286,3.614856516467936
tls_e2e_10_1416B,setup,1296364,26235.018399359076,33993403936.83739,12963.644000236545,1.632486906570944
tls_e2e_10_1416B,compute,22,51922.88821224167,1162136.0893249512,0.22400000000000006,0.000055827489405802254
tls_e2e_10_1416B,send,18937,8412.460381063134,159309368.65518916,189.37199999997273,0.0076468053469558005
tls_e2e_10_1416B,sleep,26107586,3.2924823226799047,85958964.65616582,261075.86809110752,0.004126020866727753
tls_e2e_10_1416B,modem,1307312,30042.937287067354,39278126657.84361,13073.124000238935,1.8852242135291204
tls_e2e_10_1416B,system,2584504,694.0733462578105,1793821346.6162624,25845.045998796766,0.08610411629074516
tls_e2e_10_2048B,total,31384449,2537.314803226213,79638690228.68973,313844.49014025216,3.8223468995704564
tls_e2e_10_2048B,setup,1364178,27243.13149983231,37170998113.11309,13641.782000251347,1.7838953324394857
tls_e2e_10_2048B,compute,22,33565.33668050652,760422.4040985107,0.22600000000000006,0.000036411677231013484
tls_e2e_10_2048B,send,20847,8248.061676055386,171949005.89309898,208.47199999995536,0.008253551585905202
tls_e2e_10_2048B,sleep,26028515,3.2763646976057643,85278028.96904115,260285.15609037114,0.00409338766428143
tls_e2e_10_2048B,modem,1341284,30122.656385855436,40403241348.654335,13412.844000246352,1.9393463566872169
tls_e2e_10_2048B,system,2629601,687.2145887394929,1806463308.8201656,26296.009998724574,0.08674080814446289
tls_e2e_15_256B,total,31219988,2287.367095241384,71428907566.45401,312199.88413872046,3.427755562161992
tls_e2e_15_256B,setup,1201376,25727.083992819455,30908628654.18642,12013.764000215811,1.4835797544166214
tls_e2e_15_256B,compute,717,31376.268542564532,22525444.872367382,7.1779999999998925,0.0010810505068729191
tls_e2e_15_256B,send,15703,7530.644749575292,118257606.82756948,157.03400000000215,0.005676322884503149
tls_e2e_15_256B,sleep,26155452,3.262598580243729,85334611.30645238,261554.52409155332,0.004096067610995646
tls_e2e_15_256B,modem,1284803,29973.62717500538,38510998788.54631,12848.036000234022,1.8484907568098967
tls_e2e_15_256B,system,2561934,696.034112984327,1783162460.0341575,25619.347998832895,0.08559331276610134
tls_e2e_15_708B,total,31259163,2375.9757379305024,74282689149.92203,312591.63013908535,3.5650086196349373
tls_e2e_15_708B,setup,1239249,26384.982575332822,32751053771.274292,12392.49800022408,1.569484050243644
tls_e2e_15_708B,compute,717,27712.070736040972,19891368.892409515,7.1779999999998925,0.0009548027699678358
tls_e2e_15_708B,send,17000,7900.826065591211,134319453.1629987,170.00799999999035,0.006447377461242979
tls_e2e_15_708B,sleep,26141169,3.2804074248344506,85753282.36795028,261411.6920914203,0.004116176907241116
tls_e2e_15_708B,modem,1309725,30142.469913504647,39480245666.94135,13097.252000239463,1.8949609169606714
tls_e2e_15_708B,system,2551300,710.1132448674068,1811425606.7569652,25513.00199884992,0.08696217905141736
tls_e2e_15_1024B,total,31224215,2407.332686122241,75170659865.20122,312242.15613875986,3.60801959259898
tls_e2e_15_1024B,setup,1203435,25987.085379924378,31278681191.270435,12034.350000216262,1.501140868548062
tls_e2e_15_1024B,compute,717,31706.12785118305,22746887.820483,7.175999999999891,0.0010921112326084132
tls_e2e_15_1024B,send,17868,7909.015267137658,141322501.94545788,178.68599999998247,0.00678350544971338
tls_e2e_15_1024B,sleep,25920121,3.2581249537393773,84449690.63694122,259201.21008936167,0.004053647667031641
tls_e2e_15_1024B,modem,1390083,30053.541716008847,41794096508.11632,13900.836000257003,2.005292902181383
tls_e2e_15_1024B,system,2691989,687.296857016697,1849363084.7447422,26919.897998624714,0.0888094141711912
tls_e2e_15_1416B,total,31260110,2366.8945840538595,74000582870.80502,312601.1041390941,3.551490529709176
tls_e2e_15_1416B,setup,1238261,26061.811756760508,32302614838.13149,12382.618000223863,1.5490246050130012
tls_e2e_15_1416B,compute,717,28632.41079320545,20535253.183341026,7.171999999999892,0.0009856879210025588
tls_e2e_15_1416B,send,18936,8091.205057158115,153218921.93883187,189.36399999997275,0.00735447818132865
tls_e2e_15_1416B,sleep,26086125,3.2474185247128715,84712278.78666854,260861.2540909077,0.004066203210790296
tls_e2e_15_1416B,modem,1324508,29924.157546208036,39638038552.337585,13245.08400024269,1.9024703056129035
tls_e2e_15_1416B,system,2591561,695.4493730735619,1801463025.6889606,25915.61199878547,0.08651038136339056
tls_e2e_15_2048B,total,31343315,2540.8921184560877,79659257513.40623,313433.1581398691,3.8227192376658903
tls_e2e_15_2048B,setup,1319552,26414.036142999783,34826985263.27165,13195.522000241606,1.6730255761926267
tls_e2e_15_2048B,compute,717,30703.48452813375,22016773.685204983,7.169999999999891,0.001056691123520235
tls_e2e_15_2048B,send,20854,8349.27180402083,174119225.88966405,208.5439999999553,0.008357714587667264
tls_e2e_15_2048B,sleep,25879858,3.2557311795046138,84253939.84244731,258798.5820889867,0.004044377342009751
tls_e2e_15_2048B,modem,1423028,29994.81257932676,42687477862.633255,14230.282000264193,2.0488062794346793
tls_e2e_15_2048B,system,2699305,691.8151667390541,1864404447.2757263,26993.057998613,0.08963619321651557
tls_e2e_20_256B,total,31447966,2454.3424708437988,77196829294.01437,314479.6601408437,3.7048357732809425
tls_e2e_20_256B,setup,1318058,26544.603888294845,34950055887.762924,13180.582000241284,1.6793919754252504
tls_e2e_20_256B,compute,22964,35462.6880709101,814371748.9094346,229.6419999999361,0.03908986854709282
tls_e2e_20_256B,send,15703,7625.648529579002,119750247.02918525,157.03600000000216,0.005748006443956727
tls_e2e_20_256B,sleep,26123741,3.2636358407118577,85257667.40739557,261237.41409125802,0.00409240218030295
tls_e2e_20_256B,modem,1306961,30011.45638494056,39225117537.8941,13069.61000023886,1.882742546353687
tls_e2e_20_256B,system,2660537,752.6300373967964,2002276204.2001522,26605.37599867506,0.09611522463762547
tls_e2e_20_708B,total,31496835,2482.525656179815,78195214012.86343,314968.3521412988,3.7532016723621737
tls_e2e_20_708B,setup,1365645,26922.23082037982,36717612439.18223,13656.45400025167,1.764778592556839
tls_e2e_20_708B,compute,22959,35524.39246849426,815634812.9841022,229.59799999993615,0.03915038141749957
tls_e2e_20_708B,send,16981,7941.828730846153,134860219.02586654,169.80999999999054,0.0064732892965675675
tls_e2e_20_708B,sleep,26118786,3.2912806849171816,85963865.7458276,261187.8620912119,0.004126284315050968
tls_e2e_20_708B,modem,1285060,29913.963301441545,38440216151.78625,12850.604000234078,1.8451799830289284
tls_e2e_20_708B,system,2687402,744.6076826781107,2000926523.3171794,26874.023998632056,0.09605090272251526
tls_e2e_20_1024B,total,31765173,2625.5520364971526,83867605999.40115,317651.73014379793,4.003253505484285
tls_e2e_20_1024B,setup,1633140,25398.599337950018,39985361881.94777,16331.40799982145,1.9910154643778721
tls_e2e_20_1024B,compute,22945,35340.67425756128,810890092.4922453,229.4499999999363,0.03892280500029688
tls_e2e_20_1024B,send,17860,8132.358876401862,145247284.24500945,178.60399999998253,0.006971864758851532
tls_e2e_20_1024B,sleep,24490153,6.378806361371917,150017335.96148607,244901.532076044,0.007498461363438712
tls_e2e_20_1024B,modem,1350107,30101.79822046532,40637829393.64143,13501.07200024828,1.9507514165349493
tls_e2e_20_1024B,system,4250966,583.6101093931348,2138260008.6571968,42509.6640006524,0.11908353435689353
tls_e2e_20_1416B,total,31546845,2593.1712295287875,81887450510.4008,315468.4521417646,3.9267058268064154
tls_e2e_20_1416B,setup,1413911,27166.88831260497,38646048562.097305,14139.110000130051,1.8437549866232117
tls_e2e_20_1416B,compute,22928,35605.90753426129,816380586.4493338,229.28199999993643,0.03918620971808753
tls_e2e_20_1416B,send,18918,8343.868201849587,157856008.07972544,189.1879999999729,0.00757708673938221
tls_e2e_20_1416B,sleep,24570070,6.590337793295371,154783662.3817519,245700.7080767883,0.007772403178933877
tls_e2e_20_1416B,modem,1318243,30333.450269275414,39993498380.2442,13182.436000241321,1.9193700808378846
tls_e2e_20_1416B,system,4202772,595.457859659497,2118883309.756123,42027.728000699186,0.12012355661590966
tls_e2e_20_2048B,total,31467883,2496.4608916463403,78571170057.97063,314678.83814102923,3.770800381669384
tls_e2e_20_2048B,setup,1333093,26107.12058162933,34809372222.920944,13330.934000244564,1.6705550467686099
tls_e2e_20_2048B,compute,22916,35373.47230875044,810654938.7635171,229.16799999993654,0.03891104592983748
tls_e2e_20_2048B,send,20857,8696.089644983378,181378143.03155905,208.57399999995528,0.008706135367739396
tls_e2e_20_2048B,sleep,26073152,3.687862575037336,96146038.6306124,260731.5220907869,0.00461540170776544
tls_e2e_20_2048B,modem,1341608,30284.236006098934,40631438343.656166,13416.084000246421,1.9502200998773302
tls_e2e_20_2048B,system,2676255,763.386557705332,2042180370.0951812,26762.555998649896,0.09806484239618651
tls_e2e_25_256B,total,34983038,2561.718851962636,89627023345.58994,349830.3881737666,4.301602081795894
tls_e2e_25_256B,setup,1297868,26042.2528535865,33853307179.940746,12978.688000236874,1.6223725181278923
tls_e2e_25_256B,compute,733150,10777.496397180135,7901591205.250171,7331.504000113609,0.37927323814625363
tls_e2e_25_256B,send,18968,7126.202877991083,135169809.1214704,189.67999999997247,0.0064881511771063315
tls_e2e_25_256B,sleep,26106316,3.8971428601289033,101742703.67984906,261063.1680910957,0.004883522215530458
tls_e2e_25_256B,modem,1291919,29951.818827580875,38696627030.82827,12919.190000235576,1.8573755437735224
tls_e2e_25_256B,system,5534815,1614.9771555259413,8938585415.860104,55348.15800228878,0.4290528517158561
tls_e2e_25_708B,total,35107932,2711.081601239941,95193397215.71658,351079.3221749297,4.568662516436359
tls_e2e_25_708B,setup,1421678,26501.18771407958,37751457663.21215,14216.7860002639,1.8084562295226827
tls_e2e_25_708B,compute,732964,10774.366322223357,7897252978.389006,7329.640000113568,0.3790666865819752
tls_e2e_25_708B,send,20195,6945.025280610918,140258957.2358414,201.9559999999613,0.0067324297227397915
tls_e2e_25_708B,sleep,26008896,3.772620093345023,98114762.1003209,260088.9600901884,0.004709840817088591
tls_e2e_25_708B,modem,1337611,30163.84273758314,40349282594.14381,13376.11400024555,1.9366799958882763
tls_e2e_25_708B,system,5586586,1603.765586179894,8957030259.807047,55865.86600239426,0.4300596160165307
tls_e2e_25_1024B,total,34944891,2648.6972365355914,92561317485.4515,349448.91017341136,4.442804940896106
tls_e2e_25_1024B,setup,1256785,25934.207610410696,32609410400.676872,12567.850000227907,1.564498709387571
tls_e2e_25_1024B,compute,733200,10788.435146191736,7910087744.8307705,7332.00600011362,0.3796841818738294
tls_e2e_25_1024B,send,21048,6850.914406237856,144198060.68887314,210.47999999995355,0.006921506228278204
